id, nombres, apellidos, carrera, promedio, genero_favorito, libro_favorito
72863934, Yu Carlos Kholin Duque, 3149894140, Pedagogia, 3.8, Drama, Dark
75394928, Diego Diego Kholin Silva, 310216560, Sistemas, 4.5, Distopia, Dark
91159970, Adolin Rodolfo Suarez Uribe, 3125204170, Enfermeria, 2.6, Fantasia, Caidos
92034446, Haider Richard Medina Rodriguez, 3029469165, Veterinaria, 0.8, Romance, Cuatro
27725113, Andres Rodolfo Rodriguez Barreto, 3004548716, Economia, 0.9, Romance, Caidos
70368716, Brayan Kaladin Suarez Olarte, 3036151283, Mercadeo, 1.3, Misterio, Cuatro
71455067, Richard Diego Suarez Carvajal, 3153739484, Pedagogia, 2.2, Fantasia, Divergente
95211368, Fernando Carlos Polo Duarte, 3052992222, Pedagogia, 3.7, Fantasia, Juramentada
96943731, Felipe Fernando Olarte Olarte, 3006828175, Ambiental, 4.8, Misterio, Caidos
20595086, Jose Dalinar Diaz Duque, 3094143340, Economia, 4.8, Distopia, Alone
32093724, Andres Adolin Hernandez Suarez, 313010241, Pedagogia, 3.7, Romance, Juramentada
46933193, Johan Kaladin Robayo Uribe, 3089304249, Enfermeria, 3.0, Distopia, Juramentada
7837500, Yu Rodrigo Hernandez Silva, 3036801780, Sistemas, 0.4, Fantasia, Leal
73482099, Adolin Richard Sato Rodriguez, 3102217012, Veterinaria, 2.5, Fantasia, Divergente
33045461, Alejandro Yu Carvajal Duarte, 3048858974, Pedagogia, 3.2, Romance, Leal
43516991, Brayan Adonalsium Silva Polo, 3187759054, Veterinaria, 1.2, Drama, Cuatro
29232816, Richard Haider Kholin Davar, 3170934244, Veterinaria, 0.5, Romance, Mistborn
89944235, Samuel Dalinar Olarte Robayo, 3037297542, Economia, 4.1, Distopia, Leal
77550986, Rodolfo Samuel Barreto Silva, 3131321776, Enfermeria, 1.4, Drama, Caidos
87426324, Diego Felipe Polo Alvarez, 3088213386, Ambiental, 1.2, Fantasia, Mistborn
54202673, Diego Diego Carvajal Rodriguez, 3093883957, Economia, 2.2, Fantasia, Mistborn
85291995, Dalinar Adonalsium Barreto Hernandez, 3159284838, Sistemas, 2.9, Drama, Elantris
44292577, Adonalsium Carlos Alvarez Alvarez, 3009009221, Pedagogia, 1.3, Drama, Alone
79740868, Haider Dalinar Polo Sato, 3062088921, Enfermeria, 4.8, Drama, Dark
76935248, Dalinar Jose Olarte Barreto, 3070301267, Economia, 4.1, Fantasia, Caidos
76541971, Brayan Rodolfo Rodriguez Barreto, 3199496041, Enfermeria, 0.0, Drama, Dark
77801551, Rodolfo Fernando Olarte Sato, 3085955306, Electronica, 4.4, Drama, Dark
15845155, Rodrigo Dalinar Robayo Suarez, 3170866740, Electronica, 4.7, Misterio, Caidos
43887597, Adolin Kaladin Carvajal Hernandez, 3084014334, Biologia, 3.0, Romance, Elantris
90168096, Yu Rodrigo Kholin Carvajal, 3017899527, Enfermeria, 4.4, Fantasia, Juramentada
40087380, Adonalsium Richard Beifong Alvarez, 3126824643, Ambiental, 2.5, Fantasia, Lux
43896317, Haider Santiago Medina Pardo, 307913405, Pedagogia, 4.3, Fantasia, Dark
88952053, Dalinar Samuel Medina Duque, 3064052596, Pedagogia, 4.9, Misterio, Mistborn
92177371, Felipe Carlos Pardo Alvarez, 3013649779, Procesos, 0.3, Misterio, Elantris
96206124, Samuel Samuel Medina Robayo, 3098457060, Biologia, 4.0, Distopia, Caidos
17247623, Alejandro Johan Kholin Rodriguez, 3114019502, Electronica, 4.9, Fantasia, Cuatro
73345283, Andres Andres Beifong Davar, 308193178, Economia, 1.7, Drama, Mistborn
84324167, Yu Richard Sato Davar, 3118181270, Veterinaria, 2.3, Misterio, Alone
15727850, Fernando Carlos Rodriguez Beifong, 3063489618, Biologia, 2.3, Misterio, Dark
66384723, Andres Samuel Sato Alvarez, 3139332120, Veterinaria, 5.0, Romance, Cuatro
16455963, Felipe Adolin Robayo Duque, 3188153933, Pedagogia, 2.6, Distopia, Caidos
18454348, Fernando Rodrigo Uribe Kholin, 3046613022, Biologia, 4.8, Drama, Alone
77975557, Adonalsium Diego Duarte Carvajal, 3062694469, Ambiental, 3.1, Romance, Alone
71573779, Dalinar Fernando Barreto Polo, 3000305502, Procesos, 4.6, Romance, Mistborn
79516247, Rodrigo Jose Silva Beifong, 3076049648, Procesos, 4.8, Misterio, Lux
46620640, Brayan Diego Olarte Duque, 3185173534, Electronica, 2.5, Fantasia, Lux
38650919, Andres Rodrigo Kholin Olarte, 3108253066, Biologia, 1.0, Misterio, Dark
3934467, Andres Brayan Rodriguez Carvajal, 3031961612, Electronica, 0.9, Drama, Juramentada
29171823, Adonalsium Dalinar Kholin Silva, 3068559750, Veterinaria, 2.0, Drama, Dark
3136895, Dalinar Samuel Hernandez Kholin, 3071508860, Ambiental, 3.4, Fantasia, Cuatro
15325745, Brayan Rodrigo Davar Kholin, 3074561761, Procesos, 0.4, Romance, Alone
37707682, Andres Diego Robayo Suarez, 30372070, Enfermeria, 3.9, Drama, Mistborn
99024419, Fernando Kaladin Uribe Davar, 3116753075, Enfermeria, 1.6, Misterio, Juramentada
5454294, Yu Rodrigo Polo Beifong, 3006229015, Enfermeria, 4.9, Drama, Lux
79746836, Alejandro Santiago Barreto Beifong, 319363727, Pedagogia, 1.1, Drama, Leal
3272775, Richard Adonalsium Alvarez Pardo, 3118465109, Ambiental, 2.5, Distopia, Caidos
10242518, Adolin Fernando Duarte Duarte, 3121251795, Sistemas, 2.2, Fantasia, Dark
58973756, Santiago Yu Beifong Suarez, 3082273213, Electronica, 4.9, Drama, Leal
98768670, Jose Johan Beifong Alvarez, 3086009774, Sistemas, 0.7, Misterio, Caidos
8754999, Fernando Samuel Medina Kholin, 3154269160, Mercadeo, 0.8, Romance, Mistborn
8253127, Adonalsium Fernando Robayo Robayo, 307313753, Veterinaria, 3.4, Romance, Caidos
72488135, Kaladin Jose Kholin Uribe, 3139468040, Sistemas, 3.2, Misterio, Mistborn
57242470, Rodrigo Haider Rodriguez Diaz, 3004123105, Sistemas, 4.9, Fantasia, Cuatro
97615270, Santiago Haider Sato Diaz, 3070245992, Veterinaria, 2.7, Distopia, Divergente
48425391, Diego Santiago Diaz Alvarez, 3165096261, Electronica, 0.9, Misterio, Caidos
53381203, Haider Haider Hernandez Diaz, 3106433627, Enfermeria, 3.3, Romance, Dark
76232174, Rodolfo Rodolfo Barreto Alvarez, 3132024609, Pedagogia, 2.7, Fantasia, Juramentada
17286540, Felipe Rodolfo Hernandez Hernandez, 3001276958, Enfermeria, 0.5, Distopia, Divergente
91141949, Adolin Rodrigo Uribe Carvajal, 3081308987, Procesos, 2.8, Romance, Leal
62796079, Andres Yu Medina Diaz, 3173463657, Procesos, 3.2, Misterio, Alone
34908697, Dalinar Adolin Robayo Sato, 3000622048, Procesos, 4.7, Distopia, Juramentada
10769723, Jose Diego Carvajal Barreto, 3113737115, Mercadeo, 2.4, Distopia, Alone
96508313, Andres Rodolfo Duarte Duarte, 3171959394, Procesos, 1.1, Distopia, Caidos
21398810, Brayan Rodrigo Olarte Alvarez, 3036635078, Pedagogia, 1.6, Fantasia, Dark
59876941, Carlos Fernando Silva Sato, 3172747995, Veterinaria, 2.6, Fantasia, Cuatro
35915281, Adonalsium Samuel Diaz Alvarez, 3032389527, Mercadeo, 0.2, Fantasia, Mistborn
16461947, Adolin Adolin Polo Barreto, 307786697, Ambiental, 2.1, Distopia, Elantris
5558316, Rodrigo Diego Polo Rodriguez, 3070323365, Procesos, 0.0, Misterio, Juramentada
51496522, Samuel Adonalsium Silva Carvajal, 3023368668, Electronica, 3.3, Romance, Divergente
93644274, Alejandro Andres Beifong Olarte, 3033204166, Pedagogia, 1.0, Fantasia, Elantris
44563016, Adolin Adolin Rodriguez Alvarez, 3084382274, Economia, 1.2, Romance, Alone
10001579, Andres Jose Olarte Carvajal, 3091122428, Biologia, 1.7, Romance, Cuatro
2767449, Alejandro Brayan Diaz Davar, 3083918198, Sistemas, 2.7, Drama, Divergente
27800642, Adonalsium Haider Diaz Barreto, 3129338565, Electronica, 0.8, Romance, Cuatro
87549237, Santiago Kaladin Hernandez Polo, 3100629124, Mercadeo, 0.3, Misterio, Cuatro
93218900, Rodolfo Kaladin Hernandez Suarez, 3165123754, Economia, 2.1, Drama, Caidos
10210912, Brayan Haider Duarte Olarte, 3016328233, Electronica, 4.7, Misterio, Mistborn
57039565, Samuel Adonalsium Rodriguez Duque, 3156587224, Pedagogia, 3.0, Misterio, Mistborn
26686519, Diego Kaladin Carvajal Robayo, 3046461322, Mercadeo, 2.0, Fantasia, Mistborn
65996140, Adonalsium Carlos Hernandez Suarez, 3176552299, Biologia, 3.9, Fantasia, Divergente
74456059, Andres Fernando Robayo Medina, 3162468650, Sistemas, 4.0, Romance, Mistborn
79101890, Samuel Santiago Suarez Robayo, 3148328121, Enfermeria, 0.3, Distopia, Alone
22578448, Richard Carlos Sato Hernandez, 305827228, Mercadeo, 4.7, Misterio, Cuatro
96903525, Richard Samuel Sato Beifong, 3026582920, Mercadeo, 0.7, Misterio, Lux
58232157, Adonalsium Brayan Duque Barreto, 3159391326, Economia, 1.7, Drama, Leal
81934284, Richard Rodolfo Polo Barreto, 3016985769, Electronica, 2.1, Romance, Alone
78963981, Haider Rodrigo Sato Duque, 3020064519, Mercadeo, 3.5, Distopia, Lux
74370396, Samuel Samuel Suarez Duarte, 3065539933, Pedagogia, 3.9, Romance, Cuatro
20214162, Andres Felipe Hernandez Alvarez, 3075105137, Sistemas, 0.1, Romance, Caidos
69353826, Kaladin Samuel Duque Duque, 3137433817, Procesos, 2.8, Romance, Alone
93741477, Diego Haider Davar Davar, 3129354086, Electronica, 3.0, Romance, Divergente
49588581, Carlos Santiago Duque Carvajal, 3123157489, Enfermeria, 3.7, Drama, Juramentada
27471877, Haider Diego Beifong Duque, 3137291786, Biologia, 1.3, Drama, Caidos
45840468, Rodolfo Samuel Rodriguez Beifong, 3055263925, Economia, 0.1, Fantasia, Juramentada
10126784, Adolin Jose Rodriguez Davar, 3096709689, Sistemas, 3.5, Romance, Lux
21489433, Yu Johan Pardo Silva, 3041672319, Economia, 4.7, Distopia, Divergente
78371679, Diego Adonalsium Duque Beifong, 3039025525, Mercadeo, 2.1, Misterio, Mistborn
99464382, Brayan Adolin Pardo Carvajal, 3174742936, Enfermeria, 0.3, Drama, Juramentada
39570243, Adolin Felipe Duque Diaz, 3123749880, Enfermeria, 4.0, Distopia, Juramentada
18928723, Diego Rodolfo Davar Duarte, 3156847708, Veterinaria, 4.3, Fantasia, Divergente
55557330, Diego Santiago Kholin Duarte, 3103915213, Veterinaria, 1.8, Romance, Juramentada
21543406, Adolin Brayan Duarte Sato, 3101408225, Biologia, 4.5, Drama, Alone
62060570, Johan Adolin Alvarez Sato, 3148105900, Enfermeria, 4.0, Fantasia, Lux
13922028, Rodolfo Diego Barreto Rodriguez, 300036260, Ambiental, 2.7, Romance, Dark
82786901, Alejandro Adolin Medina Silva, 3132432890, Economia, 0.7, Fantasia, Cuatro
5303907, Johan Andres Uribe Medina, 3041889208, Sistemas, 3.7, Fantasia, Caidos
86178918, Rodolfo Adonalsium Robayo Alvarez, 301337306, Pedagogia, 1.1, Misterio, Dark
96289255, Richard Felipe Suarez Rodriguez, 3129856480, Procesos, 4.7, Distopia, Lux
7702852, Carlos Jose Alvarez Beifong, 3130597242, Procesos, 4.1, Drama, Mistborn
5084263, Richard Rodolfo Uribe Diaz, 3144837956, Veterinaria, 0.3, Distopia, Caidos
78906713, Fernando Rodrigo Sato Rodriguez, 3038463328, Enfermeria, 4.6, Misterio, Juramentada
12042781, Rodrigo Johan Sato Uribe, 3088442691, Pedagogia, 2.9, Misterio, Dark
13544317, Jose Richard Sato Alvarez, 3010635451, Enfermeria, 3.3, Misterio, Alone
40835871, Johan Diego Davar Alvarez, 3194339258, Ambiental, 4.7, Distopia, Juramentada
94930266, Carlos Johan Polo Pardo, 3049967803, Veterinaria, 4.5, Drama, Caidos
31366424, Rodrigo Andres Pardo Uribe, 3164549838, Biologia, 3.7, Drama, Mistborn
26955347, Santiago Jose Olarte Davar, 304789556, Ambiental, 1.0, Drama, Lux
59264860, Rodolfo Diego Carvajal Duarte, 3017159477, Veterinaria, 0.0, Distopia, Mistborn
46127708, Adolin Fernando Duque Beifong, 3050929625, Enfermeria, 1.5, Distopia, Alone
93225549, Felipe Adonalsium Duarte Olarte, 3104187568, Enfermeria, 3.7, Drama, Dark
28350651, Dalinar Johan Olarte Beifong, 3169455637, Ambiental, 4.7, Romance, Divergente
4883344, Adonalsium Carlos Carvajal Kholin, 3118861645, Biologia, 2.9, Distopia, Mistborn
65204827, Andres Haider Robayo Davar, 3047273493, Sistemas, 4.0, Misterio, Divergente
53263089, Andres Yu Uribe Sato, 3028615346, Biologia, 2.2, Distopia, Juramentada
94338075, Dalinar Diego Barreto Robayo, 3124163305, Economia, 2.1, Romance, Alone
55131097, Adolin Adonalsium Beifong Davar, 3077812137, Biologia, 0.7, Misterio, Lux
19877870, Yu Rodolfo Duque Suarez, 3009845277, Economia, 2.5, Misterio, Mistborn
30051390, Fernando Haider Carvajal Rodriguez, 3152016153, Procesos, 2.9, Misterio, Caidos
78380163, Brayan Carlos Alvarez Pardo, 3036627303, Sistemas, 4.9, Misterio, Juramentada
96796285, Jose Dalinar Medina Alvarez, 3036251344, Economia, 0.9, Drama, Elantris
45385789, Samuel Rodolfo Davar Duarte, 3056107041, Sistemas, 1.8, Drama, Caidos
24588652, Brayan Jose Duarte Hernandez, 3135898272, Biologia, 2.3, Romance, Leal
27083158, Kaladin Johan Barreto Suarez, 3128733566, Biologia, 0.4, Misterio, Alone
30181870, Samuel Carlos Medina Barreto, 3063585357, Sistemas, 3.2, Distopia, Dark
18659882, Andres Samuel Pardo Diaz, 313899395, Enfermeria, 1.3, Misterio, Dark
54400865, Alejandro Adolin Beifong Davar, 3073368199, Electronica, 3.9, Romance, Lux
59475916, Adonalsium Dalinar Robayo Duque, 3120065669, Pedagogia, 1.5, Distopia, Cuatro
38721623, Adonalsium Brayan Diaz Duque, 3136073729, Ambiental, 1.9, Distopia, Dark
49225949, Diego Adonalsium Robayo Sato, 3182751077, Veterinaria, 0.2, Drama, Leal
43009356, Adonalsium Felipe Rodriguez Barreto, 3140966664, Procesos, 1.4, Misterio, Lux
10197011, Samuel Rodrigo Barreto Sato, 3110934082, Sistemas, 3.6, Misterio, Lux
14962251, Fernando Jose Alvarez Diaz, 3176975929, Pedagogia, 2.1, Misterio, Leal
38031823, Samuel Rodolfo Carvajal Olarte, 3174856340, Mercadeo, 2.6, Misterio, Alone
96430123, Johan Brayan Barreto Carvajal, 3093303486, Biologia, 1.2, Distopia, Lux
16166423, Jose Fernando Davar Medina, 3068723333, Mercadeo, 2.6, Fantasia, Leal
95204601, Adonalsium Santiago Hernandez Olarte, 304395631, Mercadeo, 4.1, Misterio, Juramentada
37528232, Diego Kaladin Diaz Duque, 3170954379, Ambiental, 4.6, Romance, Juramentada
95853484, Yu Diego Olarte Duque, 3175386429, Pedagogia, 4.9, Drama, Dark
76369731, Johan Johan Uribe Pardo, 3087912035, Sistemas, 4.4, Drama, Alone
69162018, Fernando Samuel Medina Carvajal, 3117691863, Sistemas, 1.4, Misterio, Alone
72605765, Santiago Rodrigo Suarez Pardo, 3147013965, Electronica, 1.2, Drama, Divergente
36120652, Adolin Brayan Duarte Pardo, 3171885817, Pedagogia, 3.6, Distopia, Caidos
74553464, Andres Carlos Diaz Robayo, 3128167216, Ambiental, 5.0, Misterio, Lux
18129616, Kaladin Samuel Rodriguez Carvajal, 3116374004, Electronica, 4.7, Drama, Divergente
23453113, Rodrigo Rodrigo Duque Beifong, 3180303217, Biologia, 1.1, Drama, Elantris
59075280, Alejandro Andres Pardo Barreto, 3103697379, Mercadeo, 3.6, Misterio, Elantris
24003442, Kaladin Carlos Barreto Polo, 303673945, Enfermeria, 1.2, Distopia, Mistborn
96982154, Kaladin Andres Pardo Beifong, 3152905437, Electronica, 2.3, Romance, Divergente
16193019, Andres Felipe Rodriguez Davar, 3006339369, Pedagogia, 2.6, Distopia, Lux
52207989, Haider Fernando Robayo Olarte, 3191204510, Electronica, 2.5, Drama, Leal
28677971, Samuel Jose Beifong Sato, 3054395479, Sistemas, 1.8, Romance, Cuatro
39719425, Jose Haider Davar Medina, 3080882077, Sistemas, 2.7, Romance, Alone
58181015, Santiago Rodolfo Uribe Barreto, 3112959499, Ambiental, 3.2, Distopia, Juramentada
33957043, Jose Brayan Uribe Medina, 3152803137, Enfermeria, 1.5, Distopia, Divergente
25295055, Diego Felipe Pardo Carvajal, 3096322454, Mercadeo, 1.2, Misterio, Cuatro
18968904, Yu Richard Robayo Pardo, 3066545645, Biologia, 4.7, Drama, Elantris
85660616, Richard Rodrigo Medina Diaz, 3126113795, Electronica, 2.1, Misterio, Alone
67451780, Felipe Dalinar Polo Alvarez, 3155631479, Procesos, 4.2, Drama, Lux
43067842, Adonalsium Dalinar Kholin Diaz, 3024875787, Ambiental, 4.4, Drama, Juramentada
28561135, Adonalsium Felipe Duarte Rodriguez, 3100672891, Electronica, 1.4, Distopia, Cuatro
84598107, Johan Haider Barreto Medina, 308523745, Sistemas, 4.8, Distopia, Leal
72361918, Santiago Adolin Rodriguez Alvarez, 3046348165, Electronica, 4.6, Distopia, Cuatro
85105460, Rodolfo Haider Barreto Davar, 3034525655, Mercadeo, 3.8, Romance, Caidos
39360853, Dalinar Rodrigo Hernandez Hernandez, 3103371783, Sistemas, 2.6, Fantasia, Alone
58516167, Kaladin Adonalsium Suarez Polo, 3090236934, Sistemas, 2.7, Distopia, Caidos
52747824, Adolin Santiago Robayo Polo, 3081842836, Ambiental, 0.2, Drama, Leal
15299502, Haider Adolin Polo Diaz, 3032879376, Biologia, 0.6, Drama, Dark
8672238, Johan Yu Olarte Alvarez, 303124737, Electronica, 2.9, Fantasia, Lux
93426172, Santiago Johan Medina Polo, 3040359082, Ambiental, 3.1, Misterio, Divergente
27380824, Rodrigo Alejandro Alvarez Duarte, 3030564664, Ambiental, 2.6, Distopia, Dark
30447331, Felipe Fernando Kholin Barreto, 3145003478, Mercadeo, 2.5, Misterio, Divergente
73550, Andres Santiago Medina Davar, 3133377135, Enfermeria, 0.2, Misterio, Leal
71658438, Samuel Diego Duarte Uribe, 3110715543, Ambiental, 0.7, Fantasia, Caidos
99206101, Adonalsium Adolin Kholin Polo, 3179241940, Pedagogia, 3.8, Distopia, Caidos
55956823, Dalinar Richard Barreto Robayo, 307081118, Sistemas, 1.4, Distopia, Mistborn
17687081, Alejandro Johan Carvajal Pardo, 3152701877, Procesos, 0.5, Romance, Caidos
42131281, Andres Yu Carvajal Robayo, 3151476936, Pedagogia, 0.0, Fantasia, Lux
58455269, Santiago Kaladin Hernandez Sato, 3158153305, Pedagogia, 4.9, Romance, Alone
9679297, Kaladin Rodrigo Uribe Silva, 3157225066, Pedagogia, 4.0, Drama, Caidos
40171636, Alejandro Diego Sato Rodriguez, 3081519921, Biologia, 4.4, Romance, Alone
64258235, Felipe Adolin Beifong Barreto, 3174014140, Pedagogia, 4.2, Fantasia, Dark
6566835, Andres Rodolfo Beifong Olarte, 3037598550, Mercadeo, 3.9, Misterio, Elantris
54158653, Adonalsium Johan Diaz Davar, 3113536421, Veterinaria, 0.4, Romance, Alone
86276284, Brayan Johan Pardo Rodriguez, 3133044487, Pedagogia, 4.9, Drama, Alone
94979409, Rodrigo Diego Alvarez Carvajal, 3162261106, Enfermeria, 0.8, Fantasia, Divergente
44490206, Alejandro Felipe Uribe Polo, 3119952103, Veterinaria, 4.1, Drama, Alone
32189891, Yu Felipe Sato Kholin, 3031466051, Pedagogia, 2.6, Romance, Leal
78507428, Santiago Adonalsium Davar Carvajal, 3083063851, Biologia, 1.1, Misterio, Juramentada
23522963, Yu Adonalsium Robayo Alvarez, 3026984295, Economia, 4.7, Misterio, Alone
66245376, Adonalsium Kaladin Alvarez Uribe, 3019326133, Veterinaria, 3.2, Drama, Lux
4973014, Richard Fernando Davar Rodriguez, 3094698811, Procesos, 2.3, Misterio, Leal
94739883, Samuel Alejandro Duarte Duque, 3004536887, Procesos, 1.5, Distopia, Cuatro
21109887, Adolin Rodrigo Uribe Hernandez, 3101936968, Biologia, 1.8, Fantasia, Dark
39479307, Andres Adolin Carvajal Carvajal, 3020954522, Ambiental, 0.5, Distopia, Elantris
55712329, Fernando Johan Duque Medina, 3058531379, Veterinaria, 0.5, Fantasia, Juramentada
57609927, Felipe Brayan Diaz Davar, 3171963136, Veterinaria, 1.1, Distopia, Alone
76812198, Adolin Adonalsium Davar Diaz, 3070385516, Pedagogia, 0.1, Fantasia, Juramentada
1611918, Fernando Fernando Hernandez Diaz, 317648739, Veterinaria, 2.6, Fantasia, Leal
99149139, Rodrigo Rodrigo Diaz Suarez, 3054205824, Sistemas, 1.8, Fantasia, Leal
31792827, Felipe Diego Carvajal Diaz, 314658107, Economia, 2.3, Misterio, Juramentada
87362706, Adonalsium Brayan Robayo Robayo, 3078433235, Enfermeria, 1.8, Fantasia, Cuatro
6684018, Yu Adolin Hernandez Medina, 3059758371, Enfermeria, 2.7, Fantasia, Cuatro
61751441, Jose Felipe Suarez Diaz, 3062798075, Enfermeria, 0.1, Romance, Juramentada
32025773, Adonalsium Samuel Medina Rodriguez, 3018863478, Sistemas, 4.1, Distopia, Cuatro
63213050, Santiago Dalinar Medina Robayo, 301044116, Veterinaria, 3.7, Distopia, Divergente
49359298, Brayan Andres Medina Polo, 3119998989, Mercadeo, 0.6, Misterio, Caidos
79929250, Johan Alejandro Pardo Duarte, 3039908707, Procesos, 3.0, Drama, Caidos
65486744, Rodrigo Adonalsium Kholin Davar, 3013793681, Enfermeria, 1.9, Fantasia, Cuatro
4619256, Samuel Rodrigo Pardo Medina, 309902139, Procesos, 1.1, Misterio, Alone
18164713, Richard Dalinar Davar Davar, 308930355, Pedagogia, 1.4, Drama, Dark
11959039, Diego Haider Robayo Barreto, 3138949442, Economia, 1.8, Fantasia, Cuatro
26119747, Carlos Felipe Rodriguez Silva, 3113285858, Enfermeria, 0.4, Drama, Cuatro
3076484, Adolin Jose Rodriguez Robayo, 3071271792, Biologia, 2.8, Fantasia, Mistborn
13448488, Samuel Rodrigo Hernandez Carvajal, 3065902428, Procesos, 5.0, Fantasia, Alone
75973214, Yu Adonalsium Silva Suarez, 3107322501, Enfermeria, 2.8, Drama, Alone
25868790, Kaladin Fernando Suarez Robayo, 3039108514, Biologia, 1.1, Distopia, Dark
64186610, Haider Richard Alvarez Duque, 3005831129, Pedagogia, 3.4, Distopia, Dark
39845436, Yu Adolin Sato Duarte, 3064273615, Economia, 1.9, Distopia, Leal
45883246, Dalinar Samuel Robayo Carvajal, 308132423, Economia, 3.4, Romance, Divergente
56369683, Santiago Felipe Kholin Duque, 3190678899, Sistemas, 1.6, Misterio, Alone
32681395, Rodolfo Andres Alvarez Davar, 3057771148, Ambiental, 0.6, Romance, Mistborn
49500129, Richard Samuel Barreto Sato, 314605469, Enfermeria, 1.9, Drama, Cuatro
72952772, Rodrigo Santiago Alvarez Carvajal, 3105489241, Economia, 3.5, Misterio, Caidos
50662692, Dalinar Richard Silva Duarte, 3128948639, Electronica, 1.0, Drama, Mistborn
56922290, Andres Alejandro Duarte Duque, 3178028148, Ambiental, 3.4, Fantasia, Divergente
34588057, Jose Santiago Robayo Suarez, 3010969576, Procesos, 4.9, Distopia, Cuatro
51803065, Rodolfo Adonalsium Barreto Medina, 3165046486, Ambiental, 1.7, Misterio, Dark
8590060, Haider Adonalsium Duarte Hernandez, 3054341968, Procesos, 0.3, Distopia, Lux
58275640, Felipe Haider Barreto Alvarez, 3023063044, Electronica, 0.1, Fantasia, Elantris
90897448, Kaladin Jose Hernandez Medina, 3135199570, Pedagogia, 3.4, Fantasia, Juramentada
92265292, Adolin Haider Rodriguez Pardo, 3120984848, Enfermeria, 4.9, Romance, Divergente
79788761, Santiago Alejandro Sato Medina, 3143557397, Veterinaria, 3.9, Misterio, Lux
35486006, Adonalsium Richard Diaz Silva, 3192261590, Mercadeo, 1.8, Drama, Alone
11052877, Andres Adonalsium Pardo Diaz, 3053573500, Biologia, 3.7, Misterio, Juramentada
85390717, Haider Dalinar Polo Barreto, 3053589910, Pedagogia, 4.7, Misterio, Caidos
99086270, Brayan Alejandro Pardo Suarez, 3054173488, Enfermeria, 3.9, Drama, Lux
27510225, Richard Kaladin Medina Barreto, 3094566714, Electronica, 0.6, Drama, Elantris
61163909, Rodolfo Rodrigo Duque Sato, 3171038048, Electronica, 2.5, Misterio, Caidos
42640911, Alejandro Johan Rodriguez Duque, 3197177671, Biologia, 2.0, Drama, Mistborn
46875573, Andres Felipe Robayo Polo, 3034956250, Pedagogia, 1.8, Romance, Dark
96874077, Brayan Diego Pardo Pardo, 3173556808, Ambiental, 2.5, Drama, Divergente
15302849, Kaladin Diego Alvarez Duque, 3159297006, Ambiental, 3.5, Misterio, Elantris
46497666, Alejandro Adonalsium Robayo Pardo, 3145688941, Ambiental, 0.4, Distopia, Caidos
69167029, Haider Adolin Diaz Kholin, 3121351682, Biologia, 2.8, Distopia, Divergente
74856193, Adonalsium Jose Hernandez Kholin, 3068169382, Procesos, 3.4, Fantasia, Mistborn
32375895, Santiago Andres Olarte Olarte, 3030064522, Ambiental, 3.0, Fantasia, Leal
80467894, Jose Dalinar Polo Olarte, 3136141190, Veterinaria, 0.8, Fantasia, Juramentada
23313609, Alejandro Rodrigo Olarte Diaz, 3082004473, Pedagogia, 4.2, Romance, Elantris
12010768, Samuel Felipe Hernandez Davar, 310238335, Sistemas, 3.2, Distopia, Leal
76283532, Felipe Haider Medina Robayo, 3082403940, Enfermeria, 3.8, Drama, Elantris
91678503, Brayan Adonalsium Duque Rodriguez, 3101609586, Economia, 1.8, Misterio, Cuatro
53581056, Andres Samuel Rodriguez Olarte, 3186959257, Electronica, 1.9, Drama, Caidos
25213215, Kaladin Brayan Silva Uribe, 30684399, Sistemas, 4.9, Romance, Cuatro
78917356, Diego Jose Hernandez Duque, 3032742259, Mercadeo, 0.8, Distopia, Mistborn
54441836, Samuel Adolin Hernandez Duque, 314525601, Electronica, 0.1, Drama, Mistborn
74758187, Johan Fernando Rodriguez Kholin, 3157413361, Electronica, 4.1, Misterio, Mistborn
8385727, Samuel Felipe Olarte Kholin, 300954766, Pedagogia, 1.0, Drama, Divergente
73951912, Andres Richard Rodriguez Uribe, 3079739247, Pedagogia, 2.5, Romance, Dark
70108219, Haider Brayan Hernandez Robayo, 3005707043, Enfermeria, 3.7, Fantasia, Lux
38035877, Yu Johan Hernandez Diaz, 3082057913, Ambiental, 0.6, Distopia, Lux
58474932, Samuel Jose Sato Duarte, 300481255, Mercadeo, 4.2, Romance, Dark
60723502, Andres Rodrigo Hernandez Duarte, 3197185085, Mercadeo, 0.5, Misterio, Divergente
86050425, Carlos Samuel Medina Hernandez, 3026713708, Ambiental, 4.0, Fantasia, Elantris
26292551, Samuel Andres Robayo Suarez, 3199826285, Economia, 2.3, Distopia, Alone
52268377, Adolin Santiago Uribe Uribe, 3192632051, Biologia, 0.8, Distopia, Caidos
29474132, Felipe Richard Medina Diaz, 3001557491, Sistemas, 4.2, Fantasia, Dark
20351521, Samuel Andres Duarte Sato, 3177822675, Procesos, 4.0, Romance, Mistborn
67796441, Rodolfo Richard Uribe Rodriguez, 3195702834, Economia, 4.5, Drama, Leal
38181602, Rodolfo Diego Diaz Pardo, 3049367381, Procesos, 4.2, Fantasia, Leal
5986366, Johan Andres Kholin Duque, 309623617, Pedagogia, 0.4, Romance, Cuatro
14797298, Diego Andres Olarte Polo, 319928833, Ambiental, 1.5, Romance, Dark
